144 2022-06-20
1854 266 31 
1856 266 31 
1857 266 32 
1858 266 31 
1859 266 31 
1861 266 31 
1862 266 32 
1863 266 32 
1863 266 32 
1864 266 32 
1865 265 32 
1866 266 32 
1867 266 32 
1868 265 33 
1868 266 32 
1868 266 32 
1869 266 32 
1870 265 33 
1870 265 47 
1870 250 48 
1871 250 48 
1872 250 48 
1872 250 48 
1872 250 48 
1872 250 48 
1873 250 48 
1873 250 48 
1873 250 48 
1874 250 48 
1874 250 48 
1874 250 49 
1874 250 48 
1874 250 48 
1875 250 49 
1875 250 48 
1875 250 49 
1875 250 48 
1876 250 49 
1875 250 48 
1876 250 48 
1876 250 49 
1876 250 49 
1876 250 49 
1876 250 49 
1876 250 49 
1880 241 56 
1880 235 56 
1880 230 56 
1880 225 55 
1880 220 55 
1880 215 55 
1880 211 55 
1880 207 55 
1880 203 55 
1880 199 55 
1880 195 55 
1880 191 54 
1880 188 54 
1880 184 54 
1880 181 54 
1880 178 54 
1880 175 54 
1880 172 54 
1880 169 54 
1880 166 54 
1880 164 54 
1880 161 53 
1880 159 53 
1880 157 53 
1880 155 53 
1880 153 53 
1880 151 53 
1880 149 53 
1880 147 53 
1881 146 53 
1880 144 52 
1880 143 52 
1879 142 52 
1879 141 51 
1879 140 51 
1878 140 51 
1877 139 50 
1877 138 50 
1876 138 50 
1875 138 49 
1874 137 49 
1873 137 49 
1872 137 48 
1871 137 48 
1870 138 47 
1869 138 48 
1869 138 48 
1868 138 48 
1867 138 48 
1865 139 48 
1864 139 49 
1863 140 49 
1862 141 49 
1860 142 34 
1859 143 34 
1857 144 34 
1856 145 34 
1854 147 35 
1853 149 35 
1851 151 35 
1850 153 35 
1848 156 35 
1846 158 36 
1845 161 36 
1843 164 36 
1841 167 36 
1840 171 36 
1838 174 36 
1837 178 37 
1835 182 37 
1834 186 37 
1832 191 37 
1831 195 37 
1829 200 37 
1827 205 37 
1826 210 38 
1824 215 38 
1823 220 38 
1821 225 38 
1820 230 37 
1818 235 37 
1817 240 37 
1815 245 37 
1814 249 37 
1812 253 37 
1811 257 37 
1809 261 37 
1806 266 32 
1806 266 32 
1806 265 33 
1806 265 34 
1806 265 33 
1807 265 33 
1807 266 32 
1808 266 31 
1809 266 31 
1811 266 31 
1813 267 30 
1815 267 30 
1817 267 30 
1819 266 30 
1821 267 30 
1824 267 30 
1827 267 29 
1830 267 30 
1833 267 29 
1836 267 29 
1839 267 29 
1842 267 30 
1846 267 29 
1849 267 29 
1853 267 29 
1857 267 29 
1860 267 29 
1863 267 29 
1866 267 29 
1870 267 30 
1872 267 30 
1875 267 30 
1877 267 30 
1880 266 46 
1882 252 45 
1884 251 46 
1885 251 45 
1887 251 46 
1889 251 46 
1891 251 46 
1892 251 46 
1894 251 46 
1895 251 46 
1896 251 46 
1897 251 47 
1898 251 46 
1899 251 47 
1900 251 47 
1901 251 47 
1902 251 47 
1903 251 47 
1903 251 47 
1904 251 47 
1905 251 47 
1905 251 47 
1906 251 47 
1906 251 47 
1907 250 47 
1907 250 47 
1908 250 48 
1908 250 48 
1909 250 48 
1913 241 55 
1913 235 55 
1913 230 55 
1914 224 55 
1914 219 55 
1914 214 55 
1914 209 55 
1915 204 54 
1915 199 54 
1915 194 54 
1916 190 54 
1916 185 55 
1916 181 55 
1916 176 55 
1917 172 55 
1916 168 55 
1916 165 54 
1915 161 54 
1915 158 54 
1915 155 53 
1914 151 53 
1914 148 53 
1913 145 53 
1912 142 52 
1912 140 52 
1911 137 52 
1910 134 52 
1909 132 52 
1908 130 51 
1907 127 51 
1906 125 51 
1905 123 51 
1904 122 51 
1902 120 50 
1901 118 50 
1900 117 50 
1898 115 50 
1897 114 50 
1895 113 49 
1894 112 49 
1892 111 49 
1890 110 49 
1889 109 48 
1887 109 48 
1885 108 48 
1883 108 48 
1881 108 47 
1879 107 47 
1877 107 47 
1875 107 46 
1873 108 46 
1871 108 46 
1870 108 47 
1868 108 47 
1866 108 47 
1864 108 48 
1863 109 48 
1861 110 48 
1859 110 48 
1858 111 48 
1856 112 49 
1854 113 49 
1853 114 49 
1851 115 49 
1849 117 49 
1848 118 49 
1846 120 50 
1845 121 35 
1844 123 35 
1843 125 35 
1841 127 36 
1840 129 36 
1839 132 36 
1839 135 37 
1838 138 37 
1837 141 37 
1836 144 37 
1836 148 38 
1835 151 38 
1834 155 38 
1834 159 38 
1834 164 39 
1833 168 39 
1833 173 39 
1833 178 40 
1833 183 40 
1833 188 40 
1833 193 41 
1833 198 41 
1833 204 41 
1833 210 41 
1833 217 41 
1833 223 40 
1834 229 40 
1834 235 40 
1834 240 40 
1834 246 39 
1835 251 39 
1835 256 39 
1836 261 39 
1833 266 32 
1833 265 32 
1834 265 33 
1834 265 33 
1835 265 34 
1834 265 33 
1833 266 32 
1832 266 32 
1831 266 32 
1830 266 31 
1828 266 31 
1826 266 31 
1825 266 46 
1822 252 45 
1820 252 45 
1817 252 45 
1815 252 45 
1812 252 45 
1809 252 45 
1806 252 44 
1803 252 44 
1800 252 45 
1796 252 44 
1793 252 44 
1789 252 44 
1789 243 51 
1785 237 51 
1782 232 51 
1778 226 51 
1774 221 51 
1770 216 51 
1767 211 50 
1763 206 50 
1759 201 50 
1755 196 50 
1751 192 50 
1747 187 50 
1742 183 50 
1738 179 50 
1734 175 50 
1730 171 49 
1726 167 49 
1722 164 49 
1718 160 49 
1714 157 49 
1711 153 49 
1707 150 49 
1703 147 49 
1700 144 49 
1696 141 49 
1693 138 49 
1690 136 49 
1687 133 49 
1684 131 49 
1681 129 49 
1678 126 49 
1675 124 49 
1672 122 49 
1670 120 49 
1667 119 49 
1665 117 49 
1662 115 49 
1660 114 49 
1658 112 49 
1656 111 49 
1654 110 49 
1652 108 49 
1650 107 49 
1648 106 49 
1646 105 49 
1644 104 49 
1643 103 49 
1641 102 49 
1640 101 49 
1638 100 49 
1637 99 49 
1636 99 49 
1634 98 49 
1633 97 49 
1632 97 49 
1631 96 49 
1631 96 49 
1630 95 49 
1629 95 49 
1628 94 49 
1628 94 49 
1627 94 49 
1627 93 49 
1626 93 49 
1626 93 49 
1626 93 49 
1626 92 49 
1625 92 49 
1625 92 50 
1626 92 50 
1626 92 50 
1625 92 49 
1625 92 49 
1625 92 48 
1626 92 48 
1626 92 48 
1626 92 48 
1627 93 48 
1627 93 48 
1628 93 48 
1628 93 48 
1629 93 48 
1630 93 48 
1631 93 48 
1632 94 48 
1633 94 48 
1634 94 48 
1635 94 48 
1636 95 48 
1637 95 48 
1638 95 48 
1639 95 48 
1641 96 48 
1642 96 48 
1643 96 48 
1645 97 47 
1646 97 47 
1648 97 47 
1650 98 47 
1651 98 47 
1653 98 47 
1655 99 47 
1657 99 47 
1659 100 47 
1661 100 47 
1663 100 47 
1665 101 47 
1667 101 47 
1669 102 47 
1671 102 47 
1674 102 47 
1676 103 47 
1678 103 47 
1681 104 47 
1683 104 47 
1686 105 47 
1688 105 47 
1691 106 47 
1694 106 47 
1696 107 47 
1699 107 47 
1702 107 47 
1705 108 47 
1708 109 47 
1711 109 47 
1714 110 47 
1717 111 48 
1720 112 48 
1722 114 48 
1725 115 48 
1728 116 48 
1731 118 48 
1734 119 49 
1736 121 49 
1739 123 49 
1741 124 49 
1743 126 49 
1746 128 49 
1748 131 50 
1750 133 50 
1752 135 50 
1754 137 50 
1756 140 50 
1757 143 50 
1759 145 51 
1761 148 51 
1762 151 51 
1764 154 51 
1765 157 51 
1767 160 52 
1768 163 52 
1769 166 52 
1770 170 52 
1771 173 52 
1772 177 52 
1773 180 53 
1774 184 53 
1775 188 53 
1776 192 53 
1776 196 53 
1777 200 54 
1777 204 54 
1778 208 54 
1778 213 54 
1779 217 54 
1779 221 55 
1779 226 55 
1779 230 55 
1779 235 56 
1779 240 55 
1779 245 55 
1775 250 47 
1774 251 47 
1772 251 47 
1771 251 46 
1769 251 46 
1768 251 46 
1766 251 46 
1765 251 46 
1764 251 46 
1762 251 46 
1761 251 46 
1760 251 46 
1759 251 46 
1758 251 47 
1757 251 47 
1756 251 47 
1756 251 47 
1755 251 47 
1754 251 47 
1754 251 47 
1753 251 47 
1752 251 47 
1752 251 47 
1751 251 47 
1751 251 47 
1751 250 47 
1750 250 48 
1750 250 48 
1749 250 48 
1749 250 48 
1749 250 48 
1748 250 48 
1748 250 48 
1747 251 47 
1746 251 47 
1745 251 46 
1743 251 46 
1742 251 46 
1740 251 46 
1738 252 45 
1736 252 45 
1733 252 45 
1731 252 45 
1728 252 45 
1726 252 45 
1723 252 45 
1721 252 45 
1719 252 45 
1718 252 45 
1716 251 46 
1714 251 46 
1713 251 46 
1711 251 46 
1710 251 46 
1709 251 46 
1708 251 46 
1707 251 46 
1706 251 46 
1705 251 47 
1704 251 47 
1703 251 47 
1702 251 47 
1701 251 47 
1701 251 47 
1700 251 47 
1700 251 47 
1699 251 47 
1698 251 47 
1698 251 47 
1698 250 48 
1697 251 47 
1697 250 48 
1697 250 48 
1696 250 48 
1696 250 48 
1695 250 48 
1695 250 48 
1695 250 48 
1694 250 48 
1694 250 48 
1694 250 48 
1695 250 49 
1694 250 48 
1695 250 48 
1695 251 47 
1697 251 47 
1698 251 46 
1699 251 46 
1701 251 45 
1703 252 45 
1705 252 45 
1707 252 45 
1709 252 45 
1711 252 45 
1713 252 45 
1715 252 45 
1717 251 46 
1719 251 46 
1720 251 46 
1722 251 46 
1723 251 46 
1724 251 46 
1725 251 46 
1727 251 46 
1728 251 46 
1729 251 47 
1730 251 47 
1730 251 47 
1731 251 47 
1732 251 47 
1733 251 47 
1734 251 47 
1734 251 47 
1735 251 47 
1735 251 47 
1736 251 47 
1736 250 47 
1737 250 48 
1737 250 48 
1738 250 48 
1738 250 48 
1739 250 48 
1739 250 48 
1739 250 48 
1739 250 48 
1740 250 48 
1740 250 48 
1740 250 48 
1741 250 48 
1741 250 48 
1741 250 48 
1741 250 48 
1741 250 48 
1742 250 48 
1742 250 48 
1742 250 48 
1741 250 47 
1740 251 47 
1739 251 47 
1737 251 46 
1736 251 46 
1734 251 46 
1733 251 46 
1732 251 46 
1731 251 46 
1730 251 46 
1729 251 47 
1728 251 47 
1727 251 47 
1726 251 47 
1726 251 47 
1725 251 47 
1724 251 47 
1724 251 47 
1723 251 47 
1723 251 47 
1722 251 47 
1722 251 47 
1721 250 47 
1721 250 48 
1721 250 48 
1720 250 48 
1720 250 48 
1720 250 48 
1719 250 48 
1719 250 48 
1719 250 48 
1719 250 48 
1718 250 48 
1718 250 48 
1718 250 48 
1718 250 48 
1718 250 48 
1717 250 48 
1717 250 48 
1717 250 48 
1717 250 48 
1717 250 48 
1717 250 48 
1717 250 48 
1717 250 48 
1717 250 49 
1716 250 49 
1716 250 49 
1716 250 49 
1716 250 49 
1716 250 49 
1716 250 49 
1720 240 56 
1720 235 56 
1719 229 56 
1719 224 56 
1719 218 56 
1719 213 56 
1719 208 56 
1719 203 55 
1719 198 55 
1719 194 55 
1719 189 55 
1718 185 55 
1718 181 55 
1718 176 55 
1718 172 55 
1718 168 55 
1718 165 55 
1718 161 55 
1718 157 54 
1718 154 54 
1718 151 54 
1717 148 54 
1717 145 54 
1717 142 54 
1717 139 54 
1717 136 54 
1717 133 54 
1717 131 54 
1717 129 53 
1717 126 53 
1716 124 53 
1716 122 53 
1716 120 53 
1716 119 53 
1716 117 53 
1716 115 53 
1716 114 52 
1716 113 52 
1716 111 52 
1715 110 52 
1715 109 52 
1715 108 52 
1715 108 52 
1715 107 51 
1715 107 51 
1715 106 51 
1714 106 51 
1714 106 50 
1714 106 50 
1714 106 50 
1713 106 49 
1714 106 50 
1714 106 50 
1714 106 51 
1714 106 51 
1714 107 51 
1714 107 51 
1714 108 51 
1714 109 52 
1714 109 52 
1714 110 52 
1714 111 52 
1714 113 52 
1714 114 52 
1714 115 52 
1714 117 53 
1714 118 53 
1714 120 53 
1714 122 53 
1714 123 53 
1714 125 53 
1714 127 53 
1714 129 53 
1714 132 53 
1714 134 53 
1714 136 54 
1714 139 54 
1714 141 54 
1714 144 54 
1714 147 54 
1714 150 54 
1714 153 54 
1714 156 54 
1714 159 54 
1714 162 54 
1714 165 54 
1714 169 54 
1714 172 55 
1714 176 55 
1714 180 55 
1714 183 55 
1714 187 55 
1714 191 55 
1714 195 55 
1714 199 55 
1714 203 55 
1714 208 55 
1714 212 55 
1714 216 55 
1714 221 55 
1714 226 55 
1714 230 55 
1714 235 55 
1714 240 56 
1714 245 56 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1711 250 49 
1714 240 56 
1714 234 56 
1714 229 56 
1714 223 56 
1714 218 56 
1714 213 56 
1714 208 56 
1714 203 56 
1714 198 56 
1714 194 55 
1713 189 55 
1713 185 54 
1713 181 54 
1712 177 54 
1712 173 54 
1711 169 53 
1710 165 53 
1710 162 53 
1709 158 53 
1708 155 53 
1707 152 52 
1706 149 52 
1705 146 52 
1704 143 52 
1703 140 52 
1702 137 51 
1701 135 51 
1700 132 51 
1698 130 51 
1697 128 51 
1696 126 50 
1694 124 50 
1693 122 50 
1691 120 50 
1690 118 50 
1688 116 50 
1686 115 50 
1684 113 49 
1682 112 49 
1681 111 49 
1679 109 49 
1677 108 49 
1675 107 49 
1673 106 48 
1670 105 48 
1668 104 48 
1666 103 48 
1664 102 48 
1662 101 48 
1660 100 48 
1658 100 48 
1657 99 48 
1655 98 48 
1653 98 48 
1652 97 48 
1650 96 48 
1649 96 48 
1647 96 48 
1646 95 48 
1645 95 48 
1644 94 48 
1643 94 48 
1642 94 48 
1641 93 48 
1640 93 48 
1639 93 48 
1639 93 48 
1638 93 48 
1637 92 48 
1637 92 48 
1636 92 48 
1636 92 48 
1636 92 48 
1635 92 48 
1635 92 48 
1635 92 48 
1634 92 48 
1634 92 48 
1634 92 49 
1633 92 49 
1633 92 49 
1632 93 49 
1632 93 48 
1631 93 48 
1630 93 48 
1630 93 48 
1629 94 48 
1628 94 48 
1627 94 48 
1626 94 48 
1625 95 48 
1624 95 48 
1623 95 48 
1622 96 48 
1620 96 48 
1619 96 48 
1618 97 48 
1616 97 48 
1615 97 48 
1614 98 48 
1612 98 48 
1611 98 48 
1610 99 48 
1609 99 48 
1607 99 48 
1606 100 48 
1605 100 48 
1604 100 48 
1602 101 48 
1601 101 48 
1600 102 48 
1599 102 48 
1597 102 48 
1596 103 48 
1595 103 48 
1594 104 48 
1593 104 48 
1592 105 48 
1590 105 48 
1589 105 48 
1588 106 48 
1587 106 48 
1586 107 48 
1585 107 49 
1584 108 49 
1583 108 49 
1583 108 49 
1582 109 49 
1581 109 49 
1581 110 49 
1580 110 49 
1580 110 50 
1580 111 50 
1579 111 50 
1579 112 50 
1579 112 50 
1579 112 51 
1579 113 51 
1580 113 52 
1579 114 51 
1579 114 51 
1579 115 50 
1579 116 50 
1580 116 50 
1580 117 50 
1580 117 50 
1581 118 50 
1581 119 49 
1582 119 49 
1582 120 49 
1583 120 49 
1584 121 49 
1585 122 49 
1586 122 49 
1587 123 49 
1587 123 49 
1589 124 49 
1590 124 48 
1591 125 48 
1592 125 48 
1593 126 48 
1595 127 48 
1596 127 48 
1597 128 48 
1599 128 48 
1601 129 48 
1602 129 48 
1604 130 48 
1605 131 48 
1607 131 48 
1609 132 48 
1611 132 48 
1612 133 48 
1614 133 48 
1615 134 48 
1617 134 48 
1618 135 48 
1619 135 48 
1620 136 49 
1621 136 49 
1623 137 49 
1624 137 49 
1624 138 49 
1625 138 49 
1626 139 49 
1627 139 49 
1627 140 49 
1628 140 50 
1629 141 50 
1629 141 50 
1629 141 50 
1630 142 50 
1630 142 50 
1630 143 51 
1630 143 51 
1631 144 51 
1631 144 51 
1631 145 51 
1631 146 51 
1631 146 50 
1631 147 50 
1631 147 50 
1632 148 50 
1632 149 50 
1632 149 50 
1633 150 50 
1633 151 49 
1634 151 49 
1635 152 49 
1635 152 49 
1636 153 49 
1637 154 49 
1638 154 49 
1639 155 49 
1640 155 49 
1641 156 49 
1642 156 49 
1643 157 49 
1644 157 49 
1645 158 49 
1645 158 49 
1646 159 49 
1647 159 49 
1648 160 49 
1648 160 50 
1649 161 50 
1649 161 50 
1650 162 50 
1650 162 50 
1650 163 50 
1650 163 51 
1651 164 51 
1651 164 51 
1651 165 51 
1650 165 51 
1650 166 50 
1650 167 50 
1649 167 50 
1649 168 50 
1648 169 50 
1648 169 50 
1647 170 49 
1646 171 49 
1646 171 49 
1645 172 49 
1644 172 49 
1643 173 49 
1642 174 49 
1641 174 49 
1640 175 49 
1639 175 49 
1638 176 49 
1636 177 48 
1635 177 48 
1634 178 48 
1632 178 48 
1631 179 48 
1629 179 48 
1628 180 48 
1626 181 48 
1624 181 48 
1623 182 48 
1621 182 48 
1619 183 48 
1617 184 48 
1615 184 48 
1613 185 48 
1611 185 47 
1609 186 47 
1607 186 47 
1605 187 47 
1603 188 47 
1600 188 47 
1598 189 47 
1596 189 47 
1593 190 47 
1591 191 47 
1588 191 47 
1585 192 47 
1583 192 47 
1580 193 47 
1577 193 47 
1575 194 47 
1572 195 47 
1569 195 47 
1566 196 47 
1563 196 47 
1560 197 47 
1557 197 47 
1554 198 46 
1551 199 46 
1548 199 46 
1545 200 46 
1541 200 46 
1538 201 46 
1535 201 46 
1531 202 46 
1528 203 46 
1524 203 46 
1521 204 46 
1517 204 46 
1514 205 46 
1510 206 46 
1506 206 46 
1503 207 46 
1499 207 46 
1496 208 46 
1492 208 46 
1489 209 46 
1485 209 46 
1482 210 46 
1479 210 46 
1476 211 46 
1473 211 47 
1470 212 47 
1467 212 47 
1465 213 47 
1462 213 47 
1459 214 47 
1457 214 47 
1455 215 47 
1452 216 47 
1450 216 47 
1448 217 47 
1446 217 47 
1444 218 47 
1442 218 48 
1440 219 48 
1438 219 48 
1437 220 48 
1435 220 48 
1433 221 48 
1432 221 48 
1431 222 48 
1429 222 48 
1428 223 48 
1427 223 48 
1426 224 48 
1424 224 48 
1423 225 48 
1422 225 48 
1421 226 48 
1420 227 48 
1419 227 48 
1417 228 49 
1416 228 49 
1415 229 49 
1414 229 49 
1413 230 49 
1412 230 49 
1411 231 49 
1409 231 49 
1408 232 49 
1407 233 49 
1406 233 49 
1405 234 49 
1404 234 49 
1403 235 49 
1402 235 49 
1401 236 49 
1400 236 49 
1399 237 49 
1398 238 49 
1397 238 49 
1396 239 49 
1395 239 49 
1394 240 49 
1393 240 49 
1392 241 49 
1391 241 49 
1390 242 49 
1389 242 49 
1388 243 49 
1387 244 49 
1386 244 49 
1385 245 49 
1384 245 49 
1383 246 49 
1382 246 49 
1381 247 49 
1380 247 49 
1379 248 49 
1381 240 54 
1380 234 54 
1379 229 54 
1378 224 54 
1377 219 53 
1377 214 53 
1376 210 53 
1375 206 53 
1374 202 53 
1373 198 53 
1372 194 53 
1371 190 53 
1370 187 52 
1370 184 52 
1369 180 52 
1368 177 52 
1367 175 52 
1366 172 52 
1365 169 52 
1365 167 52 
1364 164 52 
1363 162 52 
1363 159 52 
1362 157 52 
1362 155 52 
1362 153 52 
1361 151 52 
1361 149 52 
1361 148 52 
1361 146 52 
1361 144 53 
1361 143 53 
1361 142 52 
1361 141 52 
1361 139 51 
1361 138 51 
1361 137 51 
1362 137 51 
1362 136 50 
1363 135 50 
1363 134 50 
1364 133 50 
1364 133 50 
1365 132 49 
1366 131 49 
1366 131 49 
1367 130 49 
1368 130 49 
1369 129 49 
1370 129 48 
1371 129 48 
1372 128 48 
1374 128 48 
1375 128 48 
1376 127 48 
1378 127 47 
1379 127 47 
1381 127 47 
1382 127 47 
1384 127 47 
1385 127 47 
1387 127 47 
1389 127 46 
1391 127 46 
