144 2022-06-27
1329 -208 48 
1321 -202 48 
1309 -195 41 
1302 -195 41 
1299 -200 50 
1301 -196 43 
1306 -196 43 
1311 -196 43 
1316 -196 43 
1321 -196 43 
1325 -196 43 
1330 -196 43 
1335 -196 43 
1340 -196 43 
1345 -196 43 
1350 -196 43 
1355 -196 43 
1360 -196 43 
1365 -196 43 
1373 -206 50 
1378 -211 50 
1383 -217 50 
1388 -222 50 
1393 -228 50 
1398 -233 50 
1403 -238 50 
1408 -243 49 
1413 -248 49 
1418 -252 49 
1423 -257 49 
1428 -261 49 
1434 -265 49 
1439 -270 49 
1444 -274 49 
1449 -277 49 
1455 -281 48 
1460 -285 48 
1465 -288 48 
1471 -292 48 
1476 -295 48 
1482 -298 48 
1487 -301 48 
1493 -304 48 
1498 -307 47 
1504 -310 47 
1510 -312 47 
1515 -315 47 
1521 -317 47 
1527 -319 47 
1532 -321 47 
1538 -323 47 
1544 -325 46 
1550 -327 46 
1555 -329 46 
1561 -330 46 
1567 -332 46 
1573 -333 46 
1579 -334 46 
1585 -335 45 
1591 -336 45 
1597 -337 45 
1602 -338 45 
1608 -339 45 
1613 -339 45 
1619 -340 45 
1624 -340 44 
1629 -340 44 
1634 -340 44 
1639 -340 44 
1644 -340 43 
1649 -340 44 
1654 -340 44 
1659 -340 45 
1664 -340 45 
1669 -339 45 
1673 -339 46 
1678 -338 46 
1682 -338 46 
1686 -337 46 
1690 -336 46 
1695 -335 47 
1699 -334 47 
1703 -332 47 
1707 -331 47 
1712 -330 47 
1716 -328 47 
1720 -326 47 
1725 -325 47 
1729 -323 47 
1734 -321 47 
1738 -319 47 
1743 -317 48 
1747 -314 48 
1752 -312 48 
1757 -310 48 
1761 -307 48 
1766 -305 48 
1771 -302 48 
1775 -299 48 
1780 -296 48 
1785 -293 48 
1790 -290 48 
1795 -287 48 
1800 -284 48 
1805 -280 48 
1810 -277 48 
1815 -274 48 
1820 -270 48 
1825 -266 49 
1830 -263 49 
1835 -259 49 
1841 -255 49 
1846 -251 49 
1848 -246 43 
1853 -246 43 
1858 -246 43 
1867 -256 50 
1872 -261 50 
1877 -267 50 
1882 -272 50 
1888 -278 50 
1893 -283 49 
1898 -288 49 
1903 -293 49 
1909 -297 49 
1914 -302 49 
1919 -307 49 
1925 -311 49 
1930 -315 49 
1936 -319 49 
1941 -323 48 
1947 -327 48 
1952 -331 48 
1958 -335 48 
1963 -338 48 
1969 -342 48 
1975 -345 48 
1980 -348 48 
1986 -351 48 
1992 -354 47 
1998 -357 47 
2003 -360 47 
2009 -362 47 
2015 -365 47 
2021 -367 47 
2027 -369 47 
2033 -371 47 
2039 -373 46 
2045 -375 46 
2050 -377 46 
2056 -379 46 
2062 -380 46 
2067 -382 46 
2073 -383 46 
2078 -384 46 
2083 -386 46 
2089 -387 46 
2094 -387 46 
2098 -388 46 
2103 -389 45 
2108 -390 45 
2113 -390 45 
2117 -390 45 
2122 -390 45 
2126 -391 45 
2130 -390 44 
2134 -390 44 
2139 -390 44 
2143 -390 45 
2147 -390 45 
2151 -390 46 
2155 -390 46 
2159 -389 46 
2162 -389 46 
2166 -388 47 
2170 -387 47 
2173 -386 47 
2177 -385 47 
2181 -384 47 
2184 -383 47 
2188 -381 47 
2191 -380 48 
2195 -378 48 
2198 -377 48 
2202 -375 48 
2205 -373 48 
2208 -371 48 
2212 -369 48 
2215 -367 48 
2218 -365 49 
2222 -363 49 
2225 -360 49 
2229 -358 49 
2232 -355 49 
2235 -352 49 
2239 -350 49 
2243 -347 49 
2246 -344 49 
2250 -341 49 
2254 -337 49 
2257 -334 49 
2261 -331 49 
2265 -327 49 
2269 -324 49 
2273 -320 49 
2277 -317 49 
2281 -313 49 
2285 -309 49 
2289 -305 49 
2293 -301 49 
2297 -297 50 
2301 -293 50 
2305 -289 50 
2310 -284 50 
2314 -280 50 
2318 -275 50 
2323 -271 50 
2327 -266 50 
2331 -261 50 
2336 -256 50 
2340 -251 50 
2341 -246 43 
2350 -256 50 
2354 -262 50 
2359 -267 50 
2363 -273 50 
2368 -278 50 
2372 -283 50 
2377 -288 50 
2382 -293 50 
2387 -298 50 
2391 -302 49 
2396 -307 49 
2401 -311 49 
2406 -316 49 
2411 -320 49 
2416 -324 49 
2421 -328 49 
2426 -331 49 
2431 -335 49 
2436 -339 48 
2441 -342 48 
2446 -345 48 
2451 -348 48 
2456 -351 48 
2462 -354 48 
2467 -357 48 
2472 -360 48 
2477 -362 47 
2483 -365 47 
2488 -367 47 
2494 -369 47 
2499 -372 47 
2504 -374 47 
2510 -375 47 
2515 -377 46 
2521 -379 46 
2527 -380 46 
2532 -382 46 
2538 -383 46 
2543 -384 46 
2549 -385 46 
2555 -386 45 
2560 -387 45 
2566 -388 45 
2572 -389 45 
2578 -389 45 
2583 -390 44 
2589 -390 44 
2595 -390 44 
2601 -390 44 
2607 -390 43 
2612 -390 42 
2619 -390 43 
2625 -390 43 
2631 -390 44 
2638 -389 44 
2644 -389 44 
2650 -388 44 
2656 -388 45 
2663 -387 45 
2669 -386 45 
2675 -385 45 
2682 -384 45 
2688 -383 45 
2695 -382 45 
2701 -380 45 
2707 -379 46 
2714 -377 46 
2720 -376 46 
2727 -374 46 
2734 -372 46 
2740 -370 46 
2747 -368 46 
2753 -366 46 
2760 -364 46 
2767 -361 46 
2773 -359 46 
2780 -357 47 
2787 -354 47 
2793 -351 47 
2800 -348 47 
2807 -346 47 
2814 -343 47 
2820 -340 47 
2827 -336 47 
2834 -333 47 
2841 -330 47 
2848 -327 47 
2855 -323 47 
2862 -319 47 
2869 -316 47 
2876 -312 47 
2883 -308 47 
2890 -304 48 
2897 -300 48 
2904 -296 48 
2911 -292 48 
2918 -288 48 
2925 -283 48 
2932 -279 48 
2939 -274 48 
2946 -270 48 
2954 -265 48 
2961 -260 48 
2968 -255 48 
2975 -251 48 
2983 -257 49 
2990 -262 49 
2997 -268 49 
3004 -273 49 
3011 -279 48 
3018 -284 48 
3025 -289 48 
3032 -294 48 
3039 -299 48 
3047 -303 48 
3054 -308 48 
3061 -312 48 
3068 -316 48 
3075 -321 48 
3083 -325 47 
3090 -329 47 
3097 -332 47 
3105 -336 47 
3112 -340 47 
3119 -343 47 
3127 -346 47 
3134 -349 47 
3141 -352 47 
3149 -355 46 
3156 -358 46 
3164 -361 46 
3171 -364 46 
3179 -366 46 
3186 -368 46 
3194 -371 46 
3201 -373 46 
3209 -375 46 
3216 -377 45 
3224 -378 45 
3231 -380 45 
3239 -382 45 
3247 -383 45 
3254 -384 45 
3262 -385 45 
3269 -387 44 
3277 -388 44 
3285 -388 44 
3292 -389 44 
3300 -390 44 
3308 -390 44 
3316 -391 43 
3323 -391 43 
3331 -391 43 
3339 -391 42 
3346 -391 42 
3354 -391 41 
3362 -391 42 
3370 -391 42 
3378 -391 43 
3386 -391 43 
3394 -390 43 
3400 -393 51 
3400 -393 51 
3400 -392 52 
3401 -391 52 
3401 -390 52 
3401 -389 52 
3401 -388 52 
3401 -387 52 
3401 -386 52 
3401 -384 52 
3401 -383 53 
3401 -381 53 
3401 -379 53 
3401 -377 53 
3401 -375 53 
3401 -373 53 
3401 -371 53 
3401 -369 53 
3401 -367 53 
3401 -364 53 
3402 -362 54 
3402 -359 53 
3402 -356 53 
3402 -353 53 
3402 -350 53 
3402 -347 53 
3403 -344 53 
3403 -341 53 
3404 -338 53 
3404 -334 53 
3405 -331 53 
3406 -327 53 
3406 -324 53 
3407 -320 53 
3408 -316 52 
3409 -312 52 
3410 -308 52 
3411 -304 52 
3412 -300 52 
3414 -296 52 
3415 -292 52 
3416 -287 52 
3417 -283 52 
3419 -278 52 
3420 -274 52 
3422 -269 52 
3423 -264 52 
3425 -259 52 
3427 -254 52 
3425 -248 46 
3427 -247 45 
3429 -247 45 
3431 -247 45 
3434 -247 45 
3440 -257 52 
3442 -262 52 
3445 -268 52 
3448 -273 52 
3450 -279 51 
3453 -284 51 
3456 -289 51 
3459 -294 51 
3462 -298 51 
3465 -303 51 
3468 -308 51 
3471 -312 51 
3474 -316 50 
3477 -320 50 
3480 -324 50 
3483 -328 50 
3486 -332 50 
3490 -336 50 
3493 -339 50 
3497 -343 50 
3500 -346 49 
3503 -349 49 
3504 -347 44 
3508 -347 45 
3512 -347 45 
3516 -347 45 
3520 -347 46 
3524 -346 46 
3528 -346 46 
3532 -345 46 
3536 -344 46 
3540 -343 46 
3544 -342 47 
3548 -341 47 
3552 -340 47 
3556 -339 47 
3560 -338 47 
3564 -336 47 
3568 -335 47 
3573 -333 47 
3577 -331 47 
3581 -329 47 
3586 -327 47 
3590 -325 48 
3595 -323 48 
3599 -321 48 
3604 -319 48 
3608 -316 48 
3613 -314 48 
3617 -311 48 
3622 -308 48 
3627 -306 48 
3632 -303 48 
3636 -300 48 
3641 -297 48 
3646 -294 48 
3651 -290 48 
3656 -287 48 
3661 -284 48 
3666 -280 48 
3671 -277 49 
3676 -273 49 
3681 -269 49 
3686 -265 49 
3691 -261 49 
3696 -257 49 
3701 -253 49 
3703 -246 43 
3708 -246 43 
3714 -246 43 
3719 -246 43 
3724 -246 43 
3729 -246 43 
3734 -246 43 
3739 -246 43 
3744 -246 43 
3749 -246 43 
3754 -246 43 
3759 -246 43 
3768 -256 50 
3773 -261 50 
3778 -267 50 
3783 -272 50 
3788 -278 50 
3793 -283 50 
3798 -288 49 
3804 -293 49 
3809 -297 49 
3814 -302 49 
3819 -307 49 
3825 -311 49 
3830 -315 49 
3835 -319 49 
3841 -324 49 
3846 -327 48 
3852 -331 48 
3857 -335 48 
3863 -338 48 
3868 -342 48 
3874 -345 48 
3879 -348 48 
3882 -346 42 
3888 -346 43 
3894 -346 44 
3900 -346 44 
3906 -346 44 
3912 -345 44 
3918 -345 45 
3924 -344 45 
3930 -343 45 
3936 -343 45 
3942 -342 45 
3948 -341 45 
3954 -339 45 
3960 -338 46 
3966 -337 46 
3972 -335 46 
3978 -334 46 
3985 -332 46 
3991 -330 46 
3997 -329 46 
4003 -327 46 
4009 -325 46 
4016 -323 46 
4022 -320 47 
4028 -318 47 
4035 -316 47 
4041 -313 47 
4048 -311 47 
4054 -308 47 
4060 -305 47 
4067 -302 47 
4073 -299 47 
4080 -296 47 
4086 -293 47 
4093 -290 47 
4100 -286 47 
4106 -283 47 
4113 -280 47 
4119 -276 47 
4126 -272 48 
4133 -269 48 
4139 -265 48 
4146 -261 48 
4153 -257 48 
4160 -253 48 
4163 -246 42 
4170 -246 42 
4177 -246 42 
4183 -246 42 
4190 -246 42 
4196 -246 42 
4202 -246 42 
4208 -246 42 
4213 -246 43 
4219 -246 43 
4223 -246 43 
4228 -246 43 
4232 -246 43 
4236 -247 44 
4241 -251 50 
4236 -247 45 
4234 -247 45 
4231 -247 45 
4228 -247 45 
4225 -247 44 
4222 -247 44 
4219 -247 44 
4215 -247 44 
4212 -247 44 
4209 -247 44 
4205 -247 44 
4201 -247 44 
4198 -247 44 
4194 -247 44 
4190 -247 44 
4186 -247 44 
4182 -247 44 
4178 -247 43 
4174 -247 43 
4170 -246 43 
4166 -246 43 
4162 -246 43 
4157 -246 43 
4153 -246 43 
4149 -246 43 
4144 -246 43 
4140 -246 43 
4135 -246 43 
4131 -246 43 
4127 -246 43 
4122 -246 43 
4119 -247 44 
4115 -247 44 
4112 -247 44 
4109 -247 44 
4106 -247 44 
4103 -247 44 
4100 -247 45 
4098 -247 45 
4095 -247 45 
4094 -247 45 
4093 -248 46 
4092 -248 46 
4091 -248 47 
4091 -249 48 
4092 -249 49 
4095 -258 55 
4095 -264 55 
4096 -269 55 
4096 -275 55 
4096 -280 54 
4097 -285 54 
4097 -290 54 
4098 -295 54 
4099 -300 54 
4099 -304 53 
4100 -309 53 
4101 -313 53 
4102 -318 55 
4102 -323 55 
4102 -327 55 
4102 -331 55 
4102 -334 55 
4102 -338 55 
4102 -342 54 
4102 -345 54 
4102 -348 54 
4102 -351 54 
4102 -355 54 
4102 -357 54 
4102 -360 54 
4102 -363 54 
4102 -366 54 
4102 -368 54 
4101 -370 53 
4101 -373 53 
4101 -375 53 
4101 -377 53 
4101 -379 53 
4101 -380 53 
4101 -382 53 
4101 -384 53 
4101 -385 52 
4101 -386 52 
4101 -388 52 
4101 -389 52 
4101 -390 52 
4101 -391 52 
4100 -391 51 
4100 -392 51 
4100 -392 50 
4101 -392 50 
4101 -393 50 
4101 -393 49 
4101 -393 49 
4102 -393 48 
4102 -392 47 
4103 -392 48 
4104 -392 48 
4104 -392 49 
4105 -392 49 
4106 -391 49 
4107 -391 49 
4108 -390 49 
4108 -398 46 
4109 -398 46 
4111 -398 46 
4112 -398 46 
4114 -397 45 
4116 -397 45 
4118 -397 45 
4121 -397 45 
4123 -397 45 
4126 -397 45 
4129 -397 44 
4132 -397 44 
4135 -397 44 
4138 -397 44 
4141 -397 44 
4145 -397 44 
4148 -397 44 
4152 -397 44 
4155 -397 44 
4159 -397 44 
4163 -397 44 
4167 -397 44 
4171 -397 44 
4175 -397 44 
4178 -397 44 
4182 -397 44 
4185 -397 44 
4188 -397 45 
4190 -397 45 
4192 -398 46 
4194 -398 46 
4195 -398 47 
4195 -398 47 
4196 -399 48 
4196 -399 48 
4195 -399 48 
4194 -398 47 
4193 -398 47 
4192 -398 46 
4190 -398 46 
4188 -398 46 
4186 -397 45 
4184 -397 45 
4182 -397 45 
4179 -397 45 
4177 -397 45 
4174 -397 45 
4171 -397 44 
4168 -397 44 
4165 -397 44 
4162 -397 44 
4162 -406 51 
4159 -412 51 
4155 -418 51 
4152 -423 51 
4148 -428 51 
4145 -433 51 
4141 -438 51 
4138 -443 51 
4134 -448 50 
4130 -453 50 
4126 -457 50 
4123 -462 50 
4119 -466 50 
4115 -470 50 
4111 -474 50 
4107 -478 50 
4103 -482 49 
4099 -485 49 
4095 -489 49 
4091 -492 49 
4087 -496 49 
4083 -499 49 
4078 -502 49 
4074 -505 49 
4070 -508 48 
4065 -510 48 
4061 -513 48 
4057 -515 48 
4052 -518 48 
4048 -520 48 
4043 -522 48 
4039 -524 47 
4034 -526 47 
4029 -528 47 
4025 -529 47 
4020 -531 47 
4015 -532 47 
4010 -533 47 
4006 -535 46 
4001 -536 46 
3996 -537 46 
3991 -538 46 
3986 -538 46 
3981 -539 45 
3976 -539 45 
3971 -540 45 
3966 -540 45 
3961 -540 44 
3955 -540 44 
3950 -540 44 
3945 -540 43 
3940 -540 44 
3935 -540 44 
3930 -540 44 
3925 -540 45 
3919 -539 45 
3914 -539 45 
3909 -538 45 
3904 -537 45 
3899 -537 46 
3895 -536 46 
3890 -535 46 
3885 -534 46 
3881 -532 46 
3876 -531 47 
3872 -530 47 
3868 -528 47 
3863 -526 47 
3859 -525 47 
3855 -523 48 
3851 -521 48 
3848 -519 48 
3844 -517 48 
3840 -515 48 
3837 -512 48 
3833 -510 49 
3830 -508 49 
3826 -505 49 
3823 -502 49 
3819 -500 49 
3816 -497 49 
3812 -494 49 
3809 -491 49 
3805 -487 49 
3802 -484 49 
3798 -481 49 
3794 -477 49 
3790 -474 49 
3787 -470 49 
3783 -467 49 
3779 -463 49 
3775 -459 49 
3771 -455 49 
3767 -451 50 
3760 -446 43 
3756 -446 43 
3751 -446 43 
3747 -446 43 
3743 -446 43 
3739 -446 43 
3734 -446 43 
3730 -446 43 
3725 -446 43 
3721 -446 43 
3717 -446 43 
3712 -446 43 
3708 -446 43 
3703 -446 43 
3698 -446 43 
3694 -446 43 
3689 -446 43 
3685 -446 43 
3680 -446 43 
3675 -446 43 
3671 -446 43 
3666 -446 43 
3661 -446 43 
3657 -446 43 
3652 -446 43 
3647 -446 43 
3646 -456 50 
3641 -461 50 
3637 -467 50 
3632 -472 50 
3627 -478 50 
3622 -483 50 
3617 -488 50 
3612 -493 50 
3607 -498 49 
3602 -502 49 
3597 -507 49 
3592 -511 49 
3586 -515 49 
3581 -520 49 
3576 -524 49 
3571 -527 49 
3566 -531 49 
3560 -535 48 
3555 -538 48 
3549 -542 48 
3544 -545 48 
3539 -548 48 
3533 -551 48 
3528 -554 48 
3522 -557 48 
3517 -560 47 
3511 -562 47 
3505 -565 47 
3500 -567 47 
3494 -569 47 
3488 -572 47 
3483 -573 47 
3477 -575 47 
3471 -577 46 
3465 -579 46 
3459 -580 46 
3453 -582 46 
3447 -583 46 
3442 -584 46 
3436 -585 45 
3430 -586 45 
3424 -587 45 
3417 -588 45 
3411 -589 45 
3405 -589 45 
